S/N,APPLICANT NAME,CERTIFICATE HOLDER,EQUIPMENT NAME,MODELS,MANUFACTURER
663,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GSM MOBILE PHONE,GPAD G3,GIONEE EQUIPMENT MANUFACTURING COMPANY
664,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONE,H602(GIONEE S12 LITE),GIONEE COMMUNICATIONS EQUIPMENT CO. LTD
665,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONES,L200,GIONEE COMMUNICATION EQUIPMENT CO LTD
666,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GSM MOBILE PHONE,L206,GIONEE EQUIPMENT MANUFACTURING COMPANY
667,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONES,L600,GIONEE COMMUNICATIONS EQUIPMENT CO. LTD
668,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO LTD,GIONEE GSM MOBILE PHONES,L700 AND INFINITY,GIONEE COMMUNICATION EQUIPMENT CO LTD
669,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO. LTD,GIONEE MOBILE PHONE,L800,GIONEE COMMUNICATION EQUIPMENT CO. LTD
670,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO. LTD,GIONEE MOBILE PHONE,L900,GIONEE COMMUNICATION EQUIPMENT CO. LTD
671,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GSM MOBILE PHONE,L910,GIONEE EQUIPMENT MANUFACTURING COMPANY
672,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO LTD,GIONEE MOBILE PHONE,M2,GIONEE COMMUNICATION EQUIPMENT CO.
673,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,SMART PHONE,M2 MINI,"GIONEE COMMUNICATIONS EQUIPMENT CO.,LTD"
674,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONE,M5 PLUS,"GIONEE COMMUNICATIONS EQUIPMENT CO.,LTD"
675,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONE,MARATHON M5,"GIONEE COMMUNICATIONS EQUIPMENT CO.,LTD"
676,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,OLLA MOBILE PHONE,"NOTE 3, V9 PRO, M8 PLUS, M6, M1 LITE",SHENZHEN YUNJI INTELLIGENT TECHNOLOGY CO. LTD
677,DAZZLES INTEGRATED SERVICES LIMITED,FIDELITY BANK PLC,GIONEE PIONEER P1 MOBILE PHONE,P1,GIONEE EQUIPMENT MANUFACTURING COMPANY
678,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO. LTD,GIONEE PIONEER P2 MOBILE PHONE,P2,GIONEE EQUIPMENT MANUFACTURING COMPANY
679,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE MOBILE PHONES,P2S,GIONEE COMMUNICATION EQUIPMENT CO.
680,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONE,P5 MINI,"GIONEE COMMUNICATIONS EQUIPMENT CO.,LTD"
681,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONE,P5W,"GIONEE COMMUNICATIONS EQUIPMENT CO.,LTD"
682,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,PIONEER SMART PHONE,P6,"GIONEE COMMUNICATIONS EQUIPMENT CO.,LTD"
683,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONES,PIONEER,GIONEE COMMUNICATIONS EQUIPMENT CO. LTD
684,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GSM MOBILE PHONE,PIONEER P3,GIONEE EQUIPMENT MANUFACTURING COMPANY
685,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO LTD,GIONEE MOBILE PHONE,PIONEER P4,GIONEE COMMUNICATION EQUIPMENT CO.
686,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONES,S30,GIONEE COMMUNICATIONS EQUIPMENT CO. LTD
687,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE COMMUNICATION EQUIPMENT CO LTD,GIONEE ELIFE MOBILE PHONE,S5.5,GIONEE COMMUNICATION EQUIPMENT CO.
688,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONES,S80,GIONEE COMMUNICATION EQUIPMENT CO LTD
689,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,GIONEE GSM MOBILE PHONES,T500,GIONEE COMMUNICATION EQUIPMENT CO LTD
690,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,Redmi 12C Mobile phone,22120RN86G,"Xiaomi Communications Co., Ltd."
691,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,REDMI A2  MOBILE PHONE,23028RNCAG,XIAOMI COMMUNICATIONS CO LTD
692,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,REDMI NOTE 12 MOBILE PHONE,23021RAAEG,XIAOMI COMMUNICATIONS CO LTD
693,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,REDMI NOTE 12 PRO  MOBILE PHONE,22101316UG,XIAOMI COMMUNICATIONS CO LTD
694,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,Redmi Note 12 Pro MOBILE PHONE,2209116AG,Xiaomi Communications Co Ltd
695,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LIMITED,Redmi 12 mobile phone,23053RN02A,XIAOMI COMMUNICATIONS CO. LTD
696,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,Xiaomi 13T,2206EPN60G,"Xiaomi Communications Co., Ltd."
697,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,Xiaomi Redmi 13C,Redmi / 23106RN0DA,"Xiaomi Communications Co., Ltd."
698,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,Xiaomi Redmi Note 13 pro plus,23090RA98G,"Xiaomi Communications Co., Ltd."
699,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,XIAOMI REDMI NOTE 13 PRO,Redmi / 23117RA68G,"Xiaomi Communications Co., Ltd."
700,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,XIAOMI REDMI NOTE 13,Redmi / 23129RAA4G,"Xiaomi Communications Co., Ltd."
701,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,Redmi A3,23129RN51X,"Xiaomi Communications Co., Ltd."
702,Dazzles Integrated Services Limited,DAZZLES INTEGRATED SERVICES LIMITED,REDMI 13,24040RN64Y,"Xiaomi Communications Co., Ltd."
703,DAZZLES INTEGRATED SERVICES LIMITED,DAZZLES INTEGRATED SERVICES LTD,GIONEE F205 LITE MOBILE PHONE,GIONEE F205 LITE,"GIONEE COMMUNICATIONS EQUIPMENT CO., LTD"
704,Dexter Tch Nigeria Limited,Dexter Tch Nigeria Limited,DexterSIM tri SIM (2 Quand Band SIM and 1 Dual Band CDMA RUIM),DexTv,Dexter Tech Nigeria Limited
705,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO A74 MOBILE PHONE,CPH 2219,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
706,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO A54 MOBILE PHONE,CPH 2239,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
707,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO A16 MOBILE PHONE,CPH 2269,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
708,DX TECHNOLOGY LIMITED,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD",OPPO CPH 2325 MOBILE PHONE,CPH 2325,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
709,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH 2365 (OPPO A95),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
710,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH 2375,OPPO
711,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH1823 AND CPH1853,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
712,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO  MOBILE PHONE,"CPH1911 , CPH1923","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
713,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH1925(A1S),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
714,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH1931 (A5 2020) | CPH1933 (A5 2020) | CPH1937 (A9 2020) | CPH1907 (OPPO RENO2) |  CPH1989 (OPPO RENO2 F),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
715,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH1969 CPH1909,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
716,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH2015,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
717,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH2043(OPPO RENO 3) | CPH2035(OPPO RENO 3PRO),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
718,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH2059( OPPO A92) | CPH2061(OPPO A52),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
719,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH2083( OPPO A12),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
720,DX TECHNOLOGY LIMITED,GUANGDONG OPPO MOBILE TELECOMMUNICATIONSï¿½ï¿½ï¿½,OPPO MOBILE PHONES,CPH2113(OPPO RENO 4 ) | CPH2109(OPPO RENO 4 PRO),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
721,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2333,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
722,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO A16K MOBILE PHONE,CPH2349,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP., LTD"
723,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2363,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
724,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2385 ( Oppo A77),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
725,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2387,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
726,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2461,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
727,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2471,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
728,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2473,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LT"
729,DX TECHNOLOGY LIMITED,DX TECHNOLOGY LIMITED,OPPO MOBILE PHONE,CPH2477 (Oppo A17),"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
730,DX Technology Limited,DX Technology Limited,OPPO Mobile Phone,CPH2505,"Guangdong OPPO Mobile Telecommunications Corp., Ltd."
731,DX Technology Limited,DX Technology Limited,OPPO MOBILE PHONE,CPH2481,Guangdong OPPO Mobile Telecommunications Corp.Ltd
732,DX Technology Limited,DX Technology Limited,OPPO Mobile Phone,CPH2565,"Guangdong OPPO Mobile Telecommunications Corp., Ltd."
733,DX Technology Limited,DX Technology Limited,Oppo Mobile Phone,CPH2577,"Guangdong OPPO Mobile Telecommunications Corp., Ltd."
734,DX Technology Limited,Oppo A18 Mobile Phone,Oppo Mobile Phone,CPH2591,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP., LTD."
735,DX Technology Limited,Oppo Mobile Phone,Oppo Mobile Phone,CPH2579,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP., LTD."
736,DX Technology Limited,DX Technology Limited,Oppo Reno11 5G Mobile Phone,CPH2599,"Guangdong OPPO Mobile Telecommunications Corp., Ltd."
737,DX Technology Limited,DX Technology Limited,OPPO Reno11 F 5G,CPH2603,"Guangdong OPPO Mobile Telecommunications Corp., Ltd."
738,DX Technology Limited,DX Technology Limited,OPPO A60 Mobile Phone,CPH2631,"Guangdong OPPO Mobile Telecommunications Corp., Ltd."
739,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO MOBILE PHONE,CPH 2121,DX TECHNOLOGY NIGERIA LIMITED
740,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO MOBILE PHONE,CPH 2127,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
741,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO MOBILE PHONE,CPH 2185,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
742,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO RENO 5G,CPH1725,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
743,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO MOBILE PHONE,CPH2095,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
744,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO CPH2159,CPH2159,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
745,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO A15S MOBILE PHONE,CPH2179,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
746,DX TECHNOLOGY NIGERIA LIMITED,DX TECHNOLOGY NIGERIA LIMITED,OPPO MOBILE PHONE CPH 2217,OPPO MOBILE PHONE CPH 2217,"GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD"
747,Eastcom,Eastern Communications Limited,Eastcom Handsets,EL 600,Eastern Communications Limited
748,Eastcom,Eastern Communications Limited,Eastcom Handsets,EL 650,Eastern Communications Limited
749,Eastcom,Eastern Communications Limited,Eastcom Handsets,EL 720,Eastern Communications Limited
750,EBHAR MOBILE SOLUTIONS NIGERIA LIMITED,EBHAR MOBILE SOLUTIONS NIGERIA LIMITED,WIKO SMART PHONE,WIKO HIGHWAY PURE 4G,TINNO MOBILE TECHNOLOGY CORP
751,ELISAR RESOURCES LTD,ELISAR RESOURCES LTD,ELEPHONE GSM SMARTPHONE,ELEPHONE P2000,SHENZHEN ELEPHANT TECHNOLOGY CO. LTD
752,ELISAR RESOURCES LTD,ELISAR RESOURCES LTD,ORYX GSM MOBILE PHONE,ORYX SOCIAL,DO-MINE COMMUNICATION TECHNOLOGY CO. LTD
753,EMERGING MARKETS TELECOMMUNICATION SERVICES LIMITED,EMERGING MARKETS TELECOMMUNICATION SERVICES LIMITED,ETISALAT ISLAMIC PHONE (DUAL SIM GSM HANDSET),MKT6252,GINWAVE
754,EMERGING MARKETS TELECOMMUNICATIONS LIMITED,EMERGING MARKETS TELECOMMUNICATIONS LIMITED,APPLE IPHONE 3G,A1241,APPLE INC.
755,EMERGING MARKETS TELECOMMUNICATIONS LIMITED,EMERGING MARKETS TELECOMMUNICATIONS LIMITED,BLACKBERRY SMART PHONE,BLACKBERRY 8900 (RBZ41GW),RESEARCH IN MOTION LIMITED
756,ERICSSON,ERICSSON,ERICSSON,2628S,ERICSSON
757,ERICSSON,ERICSSON,ERICSSON,A 3618,ERICSSON
758,ERICSSON,ERICSSON,ERICSSON,CMD?J70,ERICSSON
759,ERICSSON,ERICSSON,ERICSSON,F121S (FIXED TERMINAL),ERICSSON
760,ERICSSON,ERICSSON,ERICSSON,F151S (FIXED TERMINAL),ERICSSON
761,ERICSSON,ERICSSON,ERICSSON,R 380S,ERICSSON
762,ERICSSON,ERICSSON,ERICSSON,R320S,ERICSSON
763,ERICSSON,ERICSSON,ERICSSON,T 20S,ERICSSON
764,ERICSSON,ERICSSON,ERICSSON,T 29S,ERICSSON
765,ERICSSON,ERICSSON,ERICSSON,T 39,ERICSSON
766,ERICSSON,ERICSSON,ERICSSON,T 65,ERICSSON
767,ERICSSON,ERICSSON,ERICSSON,T 66,ERICSSON
768,Etongdz,Etongdz,Etongdz GSM Desktop Phone,ET 307,Etongdz
769,Fadar,Fadar,G C Dual SIM Standby Mobile Phone (R827C),R827C,"Kingsin Communication Equipment Co., Ltd.,"
770,FELI ROSE NIGERIA LIMITED,I.SAFE MOBILE GMBH,LTE SMART PHONE,M53A01,FIREFLY
771,Firefly,Firefly,Firefly Mobile Phone,Cingular,Firefly
772,FONE ADDICT LIMITED,FONE ADDICT LIMITED,GSM PHONE,JVX300 &  JV X2190,CONPLEX INTERNATIONAL LIMITED
773,FONE ADDICT LIMITED,FONE ADDICT LIMITED,MAGICON GSM MOBILE PHONE,"MAGICON AYANE(PROJECTOR PHONE), MAGICON HERO E50, MAGICON HERO E40",CONPLEX INTERNATIONAL LIMITED
774,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,F167,FORME COMMUNICATIONS
775,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,F171,FORME COMMUNICATIONS
776,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,F510,FORME COMMUNICATIONS
777,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,F9,FORME COMMUNICATIONS
778,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,L8,FORME COMMUNICATIONS
779,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,Q3000,FORME COMMUNICATIONS
780,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,Q9000,FORME COMMUNICATIONS
781,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,U505,FORME COMMUNICATIONS
782,FORME COMMUNICATIONS TECNOLOGY LIMITED,FORME COMMUNICATIONS TECNOLOGY LIMITED,GSM CAMERA PHONE,V9,FORME COMMUNICATIONS
783,FREE FONE NIGERIA LIMITED,FREE FONE NIGERIA LIMITED,AMMIGO SMART PHONE,NI4,BOPEL MOBILE TECHNOLOGY LTD.
784,GADGET TRODES,INFOCUS CONSUMER INTERNATIONAL PTE. LIMITED,MOBILE PHONE,IF9065(VIBE PLUS),VIVO MOBILE COMMUNICATIONS CO. LIMITED
785,GATPOINT TECHNOLOGIES,GATPOINT TECHNOLOGIES,MOBILE CELLULAR PHONE,"MAYA, S8 PLUS, S1",SHENZHEN HUIHUA EXPLOIT TECHNOLOGY CO. LTD
786,GLOBAL ILAND CONNECT TECHNOLOGY LIMITED,GLOBAL ILAND CONNECT TECHNOLOGY LIMITED,ILAND SMARTPHONE,GENESYS,SHENZHEN KVD COMMUNICATION EQUIPMENT LIMITED
787,GLOBAL ILAND CONNECT TECHNOLOGY LIMITED,GLOBAL ILAND CONNECT TECHNOLOGY LIMITED,MOBILE PHONE,GENESYS 3 4G LTE,ILAND TECHNOLOGIES.
788,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,OPPO MOBILE PHONES,"OPPO N5206, OPPO R8106",GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
789,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,OPPO MOBILE PHONES,A11W,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
790,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,OPPO MOBILE PHONES,A51W,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
791,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,OPPO MOBILE PHONES,"OPPO 1201, OPPO 3001",GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
792,Guangdong Oppo Mobile Telecommunications,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,Oppo Mobile Phones,"Oppo N5206, Oppo R8106",GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
793,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,OPPO MOBILE PHONES,OPPO R1011,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
794,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS,OPPO MOBILE PHONES,R827,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS LTD
795,Haier Telecom,Haier Telecom,Haier Telecom Mobile Phone,C2001,Haier Telecom
796,Haier Telecom,Haier Telecom,Haier Telecom Mobile Phone,D200,Haier Telecom
797,Haier Telecom,Haier Telecom,Haier Telecom Mobile Phone,D2100,Haier Telecom
798,Haier Telecom,Haier Telecom,Haier Telecom Mobile Phone,HG?M101,Haier Telecom
799,Haier Telecom,Haier Telecom,Haier Telecom Mobile Phone,HG?M201,Haier Telecom
800,Haier Telecom,Haier Telecom,Haier Telecom Mobile Phone,HG?Z1600,Haier Telecom
801,HISENSE,HISENSE,HISENSE PHONE,C1110 (CDMA),HISENSE
802,HISENSE,HISENSE,HISENSE PHONE,CPS?106 (CDMA),HISENSE
803,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA MOBILE PHONE,NOKIA 105,HMD GLOBAL OY
804,HMD MOBILE NIGERIA LIMITED,HMD GLOBAL OY,NOKIA 105 (TA-1410) MOBILE PHONE,NOKIA 105 (TA-1410),HMD GLOBAL OY
805,HMD MOBILE NIGERIA LIMITED,HMD GLOBAL OY,NOKIA 110 (TA-1417) MOBILE PHONE,NOKIA 110 (TA-1417),HMD GLOBAL OY
806,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA 3.4 MOBILE PHONE,NOKIA 3.4 (TA-1288),HMD GLOBAL OY
807,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA MOBILE PHONE,NOKIA 5710 XPRESSAUDIO (TA-1498),HMD GLOBAL OY
808,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,MOBILE PHONE,NOKIA 6.2 (TA-1198),HMD GLOBAL
809,HMD MOBILE NIGERIA LIMITED,TNS MOBILE NIGERIA LIMITED,NOKIA PHONE,NOKIA 7.2 (TA-1196) | NOKIA 110( TA-1192),HMD GLOBAL
810,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LTD,NOKIA MOBILE PHONE,NOKIA 8.3 5G(TA-1243),HMD GLOBAL
811,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA C1 PLUS MOBILE PHONE,NOKIA C1 PLUS ( TA- 1312),HMD GLOBAL OY
812,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA C10 MOBILE PHONE,NOKIA C10 (TA-1342),HMD GLOBAL OY
813,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA C20 MOBILE PHONE,NOKIA C20 (TA-1352),HMD GLOBAL OY
814,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA MOBILE PHONE,NOKIA C21 (TA-1352),HMD GLOBAL OY
815,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA MOBILE PHONE,NOKIA C21 PLUS (TA-1433),HMD GLOBAL OY
816,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA MOBILE PHONE,NOKIA C31 (TA-1497),HMD GLOBAL OY
817,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA MOBILE PHONE,NOKIA G11 PLUS,HMD GLOBAL OY
818,HMD MOBILE NIGERIA LIMITED,HMD MOBILE NIGERIA LIMITED,NOKIA G20 MOBILE PHONE,NOKIA G20 (TA-1336),HMD GLOBAL OY
